SMILES,log10_KM
O=C(O)CC(=O)C(=O)O,-0.8239087409443188
C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)O)C(CCC(=O)O)=C4C)c(C)c3C=C,-3.071333751784366
CC(=O)C(=O)O,0.7481880270062004
CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,-1.3733534823794074
CC(C)(O)C(=O)C(=O)O,0.6020599913279624
O=P(O)(O)OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O,-1.0132282657337552
O=C(O)/C=C/c1ccc(O)c(O)c1,-0.6800615600196914
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,-2.0315170514460648
C[C@@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O,-0.3372421683184259
O=[N+]([O-])c1ccc(OP(=O)(O)O)cc1,-1.5016894462103996
Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]c1=O,-2.6989700043360187
OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,-0.8696662315049939
O=C(O)CCC(=O)C(=O)O,-0.9746941347352298
O=C(O)C(=O)Cc1ccc(O)cc1,-1.5228787452803376
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,-1.3010299956639813
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS,-1.5228787452803376
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,-0.7958800173440752
NCCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)O,-0.05123535567924993
OCC1(O)OC[C@H](O)[C@H]1O,-0.585026652029182
O=C(O)C(=O)Cc1ccccc1,0.05307844348341968
O=O,-0.7619538968712046
CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,-2.1249387366083
C[C@@H](N)C(=O)O,0.04139268515822508
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,-1.9208187539523751
O=C(O)c1ccc(O)c(O)c1,-0.22914798835785583
CC(C)[C@@H]1CC[C@@H](C)CC1=O,-2.1487416512809245
O=C(O)/C=C/c1ccc(O)c(O)c1,-1.6020599913279623
O=C(CO)[C@@H](O)[C@H](O)[C@@H](O)C(=O)O,-0.045757490560675115
N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,-1.0655015487564323
N[C@@H](Cc1ccccc1)C(=O)O,-0.9604093769761877
OC1OC[C@H](O)[C@H](O)[C@H]1O,1.9030899869919435
CN(CC(=O)O)C(=N)N,0.949280322469856
O=c1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,-0.3409683325186192
O=C(O)C(=O)CP(=O)(O)O,-1.7212463990471711
C[C@@H](O)[C@@H](C)O,0.884795363948981
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,-0.5
NCCCC[C@H](N)C(=O)O,0.9030899869919435
Cc1ccc(O)c(O)c1,-2.502621527706186
O=C(O)[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)C(=O)O,-0.247425010840047
N=C(N)NCCC[C@H](N)C(=O)O,-0.6989700043360187
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,0.43136376415898736
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,-1.3979400086720375
NC(=O)OP(=O)(O)O,-2.0969100130080562
N/C(C(=O)O)=C(/C=C\C=O)C(=O)O,-1.8699643060074627
O=C(O)CC1(C(=O)O)C=CC(=O)O1,-0.8239087409443188
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,0.11394335230683679
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,0.0
O=C(O)/C=C\C(=O)CC(=O)C(=O)O,2.171433900943008
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,-1.2023107359092136
*C(=O)OCC(COP(=O)(O)O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O)OC(*)=O,0.146128035678238
OC1OC[C@@H](O)[C@H](O)[C@H]1O,1.5775003294561423
N[C@@H](Cc1ccc(O)cc1)C(=O)O,-0.4735478519819224
O=C[C@H](O)CO,-0.045757490560675115
C[S+](CC[C@H](N)C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,-1.5451551399914898
O=P(O)(O)OP(=O)(O)O,-1.8446639625349381
CC(=O)C(=O)O,1.792391689498254
NC(=O)C[C@H](N)C(=O)O,-0.3196644865854368
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,-1.1739735758759475
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,-0.5043869621537526
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,-1.7212463990471711
CCCCC/C=C\C/C=C\C=C\C=C\[C@@H](SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)[C@@H](O)CCCC(=O)O,-1.9789880363755663
C=CC(N)=O,1.3820170425748683
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,-1.9706162223147903
O=C(O)C(=O)C[C@]1(C(=O)O)C=C[C@@H](O)C=C1,-1.1706962271689751
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,-2.0735161544855907
CC(=O)OCC[C@H](N)C(=O)O,0.3010299956639812
O=O,-0.8239087409443188
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,-1.790484985457369
Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,-1.99008925032145
O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,-0.6777807052660807
O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,-0.47519719370251345
Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,-0.3467874862246563
OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,-1.6382721639824072
CC(=O)Oc1ccccc1,-0.27572413039921095
O=Cc1ccccc1,0.6712113404111031
N[C@@H](CCSC[C@H]1OC(O)[C@H](O)[C@@H]1O)C(=O)O,-1.420366834453253
Cc1c[nH]c(=O)nc1N,-0.24412514432750865
Nc1nc2[nH]cnc2c(=O)[nH]1,-3.4402884954740713
OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O,-0.3187587626244128
CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,-1.9208187539523751
Nc1ccccc1C(=O)C[C@H](N)C(=O)O,-0.3053948010664313
N=C(N)NCC(=O)O,0.6720978579357175
COc1ccc([C@H](OC(C)=O)[C@H]2c3c(cc4c(c3OC)OCO4)CCN2C)c(C=O)c1OC,-1.4627892760447798
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,-1.8860566476931633
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,-2.6989700043360187
O=CC(=O)O,-1.2006594505464183
COC(=O)/C=C(\C)CC/C=C(\C)CC[C@H]1OC1(C)C,0.22341528435804134
C=Cc1c2[nH]c(c1C)Cc1[nH]c(c(CCC(=O)O)c1C)Cc1[nH]c(c(C)c1CCC(=O)O)Cc1[nH]c(c(C)c1C=C)C2,-3.0
OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O,1.515873843711679
O=C=O,1.1139433523068367
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,-1.2676062401770316
O=C(O)CC(C(=O)O)C(O)C(=O)O,-1.3347882684674834
NC(=O)C[C@H](N)C(=O)O,-0.8326826652518239
COc1cc(/C=C/C(=O)O)cc(OC)c1O,-1.958607314841775
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,-1.3467874862246563
CC(C)OP(=O)(F)OC(C)C,-1.3187587626244128
NC(=O)CC[C@H](N)C(=O)O,0.41347318073395317
CC(=O)Oc1ccccc1,-0.26553109716726936
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)c1ccccc1,0.06756632568838743
CC1=CCC[C@H]2[C@](C)(CC/C(C)=C/COP(=O)(O)OP(=O)(O)O)[C@H](C)CC[C@]12C,-2.1191864077192086
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,-0.4814860601221125
O=P(O)(O)OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,0.785329835010767
NCCCC=O,-0.3329742798265541
NNC(=O)c1ccncc1,-0.36653154442041347
CC(=O)CC(=O)O,1.2875939224638306
N[C@@H](CCC(=O)O)C(=O)O,1.6181527207762472
O=C(O)/C=C/c1ccc(O)cc1,-2.2484452816643152
Oc1ccccc1O,-1.8927900303521317
OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,0.6020599913279624
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1,-3.0539526986547596
O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1,-0.2941901470183849
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,-2.1487416512809245
O=C(O)C(=O)c1ccccc1,-1.3467874862246563
CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)O,-0.7746907182741372
O=C(O)C(=O)Cc1ccccc1,0.03342375548694973
[Fe+2],-1.958607314841775
O=O,-0.17561622673219437
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,-1.0668864835154728
N[C@@H](CCC[C@H](N)C(=O)O)C(=O)O,-1.1739251972991736
Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,-1.9208187539523751
COc1cc(/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)(O)O)cc(OC)c1O,-1.2214146721370378
OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,-0.01322826573375516
CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,-2.3010299956639813
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,-1.8860566476931633
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,-0.4559319556497244
CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,-2.020479303839453
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,-2.886056647693163
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,0.7583559388717375
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,-0.09022803222906564
C[C@H](N)C(=O)O,0.8325089127062363
OC1OC[C@H](O)[C@H](O)[C@H]1O,1.4769039988326536
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,-0.3979400086720376
O=C([O-])O,0.4913616938342727
Nc1nc2c(c(=O)[nH]1)[N+]1=CN(c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)CC1CN2,-1.0697112243777922
OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,1.0374264979406236
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,-1.943645564802523
O=C(O)/C=C/c1ccc(O)cc1,-1.7700213798351419
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,-1.744727494896694
N[C@@H](Cc1ccc(O)cc1)C(=O)O,0.5301996982030822
CNCC(=O)O,0.8061799739838872
N[C@H](CCC(=O)O)C(=O)O,-0.37236374744834694
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,1.1760912590556813
O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,-2.0
N#N,-1.0
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,-0.7144426909922262
*C(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(*)=O,-0.42021640338318983
O=C1CCCCC1,-2.3904698337755694
O=NO,0.9777236052888477
Oc1ccc(Cl)cc1O,-2.703334809738469
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,0.17609125905568124
O=S(=O)(O)[S-],-0.17392519729917355
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]2O)c1,-1.5228787452803376
NCCCC[C@H](N)C(=O)O,-0.7958800173440752
CC(=O)O[C@H]1C(O)O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)[C@H]1O,-0.1428351201273835
*O[C@@H]1C(C(=O)O)O[C@@H](*)[C@@H](O)[C@H]1O,-0.3098039199714863
O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1,-1.0883098412461387
NCCCC(=O)O,-0.10237290870955855
O=C(O)[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0.6803355134145632
N#CO,-0.23657200643706275
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,-1.323358911184313
Nc1nc2c(c(=O)[nH]1)N[C@@H](CN(C=O)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2,-2.1870866433571443
O=C(O)CC(=O)C(=O)O,-0.9208187539523752
O=c1[nH]cnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1,-0.6020599913279624
O=C1C[C@@](O)(C(=O)O)C[C@@H](O)[C@@H]1O,-0.7430418474390682
CC=O,0.568201724066995
CC(C)[C@H](C(=O)O)[C@@H](O)C(=O)O,-1.7044676964867504
C=C(C)CCOP(=O)(O)O,-1.1135092748275182
Nc1ncnc2[nH]cnc12,-2.8719596948645716
O=O,-0.4412074902016648
O=C(O)/C=C\C(F)=C/C(=O)O,-1.0
O=C1C(O)=CC(=O)c2c(O)cc(O)cc21,-2.057743920404803
O=C(O)[C@H](O)COP(=O)(O)O,-0.031743128760553324
O=C(O)C1=C[C@@H](O)[C@@H](O)[C@H](O)C1,-1.3721226066784777
C[C@@H](O)[C@H](N)C(=O)O,1.6344772701607315
O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0.5314789170422551
N[C@@H](CCC(=O)O)C(=O)O,0.04606365525069346
N[C@@H](CCC(=O)O)C(=O)O,-0.46852108295774486
O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,-1.382551627134206
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,-1.4685210829577449
[H][H],-2.6989700043360187
O=NO,-0.519118650198962
O=C(CO)[C@H](O)[C@H](O)COP(=O)(O)O,-1.2062091538184383
Cc1ncc(CO)c(CN)c1O,-1.3565473235138126
CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,-1.7695510786217261
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,-0.5835795533331882
Nc1c(S(=O)(=O)O)cc(Nc2ccc(S(=O)(=O)O)c(Nc3nc(Cl)nc(Nc4cccc(S(=O)(=O)O)c4)n3)c2)c2c1C(=O)c1ccccc1C2=O,-1.8068754016455384
CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O,-2.289506900390118
O=C(CO)COP(=O)(O)O,-2.6020599913279625
C=C(C)CCOP(=O)(O)OP(=O)(O)O,-1.4190750243243806
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,-1.978810700930062
O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H]1O,-2.795880017344075
C[C@@H](O)C(=O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O,-0.5254923608830242
N[C@@H](CCC=O)C(=O)O,0.37018134474712194
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O,-3.2006594505464183
N[C@@H](CCC(=O)O)C(=O)O,0.3463529744506387
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,-0.46852108295774486
O=C(O)CCC(=O)C(=O)O,0.5314789170422551
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,-1.720381939133596
O=C(O)C[C@H](O)C(=O)O,-0.3979400086720376
O=C1CCNC(=O)N1,0.04139268515822508
N[C@@H](Cc1ccccc1)C(=O)O,2.0253058652647704
*O[C@@H]1O[C@H](CO)[C@H](OS(=O)(=O)O)[C@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](*)[C@H](O)[C@H]2O)[C@H]1NC(C)=O,-0.42021640338318983
O=C(COP(=O)(O)O)[C@H](O)[C@H](O)COP(=O)(O)O,-1.6989700043360187
O=P(O)(O)O,0.4623979978989561
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,0.3424226808222063
O=C(O)C1=C[C@@H](O)[C@@H](O)[C@H](O)C1,-0.769551078621726
N[C@@H](CCC(=O)O)C(=O)O,0.3979400086720376
C[S+](CC[C@H](N)C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,-1.2518119729937995
O=C(O)CCc1c[nH]c(Cc2[nH]c(Cc3[nH]c(Cc4[nH]c(CO)c(CC(=O)O)c4CCC(=O)O)c(CC(=O)O)c3CCC(=O)O)c(CC(=O)O)c2CCC(=O)O)c1CC(=O)O,-3.4814860601221125
N[C@@H](CCC(=O)O)C(=O)O,0.7649229846498885
O=C([O-])O,1.5185139398778875
N[C@@H](CS)C(=O)O,-0.8096683018297085
NC(=O)C[C@H](N)C(=O)O,-0.1549019599857432
O=P(O)(O)O[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@@H]1O,-0.619788758288394
CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,-1.0869623151789887
NCCc1ccc(O)cc1,-0.09691001300805639
S,-1.3010299956639813
O=C1N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N2CCC[C@@H]12,-2.3635121036466344
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,3.0253058652647704
N[C@@H](Cc1ccc(O)cc1)C(=O)O,-0.102407705158788
C[C@H](O)[C@@H](O)[C@@H](O)C(=O)COP(=O)(O)O,-0.1549019599857432
N,1.845098040014257
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,-0.26760624017703144
O=C(O)/C=C/c1ccc(O)cc1,-0.7242280998350686
OC[C@H]1O[C@H](OC[C@H]2OC(O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,1.0453229787866574
O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,-1.154901959985743
O=P(O)(O)OC[C@H]1O[C@@H](Oc2ccccc2CO)[C@H](O)[C@@H](O)[C@@H]1O,-1.0525662781129492
CCO,1.4756711883244296
OCC(O)CO,0.5185139398778874
N=CN[C@@H](CCC(=O)O)C(=O)O,-1.0406016267796576
OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,-0.3279021420642826
O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,-0.13076828026902382
N[C@@H](CCC(=O)O)C(=O)O,0.8692317197309762
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,-1.6338031200885157
N[C@@H](CO)C(=O)O,-0.3979400086720376
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,-1.5436339668709569
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CCCC(=O)O)[C@H]2SC1,0.414973347970818
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,-1.408935392973501
O=P(O)(O)OC[C@H]1O[C@H](OP(=O)(O)OP(=O)(O)O)[C@H](O)[C@@H]1O,-1.2218487496163564
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,-2.0
